case_id,source_year,stock_code_raw,stock_code_wind,dataset_split,official_match_status,official_match_method,official_listed_date,institution_id,security_id,selected_name,has_ipo_information,has_institution_info,has_delisted_info,official_ipo_price,official_offer_price,official_delisted_date,official_listing_board_id,official_list_method,official_industry_name,official_funds_raised,official_net_proceed,eod_available,first_eod_trade_date,listed_date_eod_relation,source_workbook,source_workbook_sha256,notes
ipo_2022_06610,2022,06610,6610.HK,development,matched,symbol+source_year+ipo,2022-10-18,10599061,201004226684,飞天云动,true,true,false,2.21,2.2100,,P3401,全球發售,应用软件,"600,015,000","531,900,000",true,20221018,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06639,2022,06639,6639.HK,development,matched,symbol+source_year+ipo,2022-03-22,10586944,201004212047,瑞尔集团,true,true,false,14.62,14.6200,,P3401,全球發售,医疗及医学美容服务,"680,232,050","589,900,000",true,20220322,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06660,2022,06660,6660.HK,development,matched,symbol+source_year+ipo,2022-10-06,10489550,201004226511,艾美疫苗,true,true,false,16.16,16.1600,,P3401,全球發售,药品,"178,771,616","91,610,000",true,20221006,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06661,2022,06661,6661.HK,development,matched,symbol+source_year+ipo,2022-07-13,10428169,201004214786,湖州燃气,true,true,false,6.08,6.0800,,P3401,全球發售,燃气供应,"320,504,160","276,300,000",true,20220713,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06667,2022,06667,6667.HK,development,matched,symbol+source_year+ipo,2022-06-22,10593386,201004214303,美因基因,true,true,false,18,18.0000,,P3401,全球發售,生物技术,"215,312,400","153,400,000",true,20220622,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06678,2022,06678,6678.HK,development,matched,symbol+source_year+ipo,2022-10-05,10598729,201004226443,百德医疗,true,true,false,,1.4000,,P3401,全球發售,,"347,200,000","259,300,000",false,,no_eod_coverage,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06686,2022,06686,6686.HK,development,matched,symbol+source_year+ipo,2022-07-13,10105122,201004214843,诺亚控股─S,true,true,false,292,292.0000,,P3401,全球發售,投资及资产管理,"336,430,720","284,500,000",true,20220713,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06689,2022,06689,6689.HK,development,matched,symbol+source_year+ipo,2022-09-05,10119462,201004216904,洪九果品,true,true,true,40,40.0000,2025-12-30,P3401,全球發售,农产品,"571,796,000","507,840,000",true,20220905,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06696,2022,06696,6696.HK,development,matched,symbol+source_year+ipo,2022-11-09,10604475,201004227445,多想云,true,true,false,1.96,1.9600,,P3401,全球發售,广告及宣传,"313,600,000","249,700,000",true,20221109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06698,2022,06698,6698.HK,development,matched,symbol+source_year+ipo,2022-12-29,10610097,201004233104,星空华文,true,true,false,26.5,26.5000,,P3401,全球發售,影视娱乐,"401,167,600","330,000,000",true,20221229,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06922,2022,06922,6922.HK,development,matched,symbol+source_year+ipo,2022-12-30,10610159,201004233163,康沣生物─B,true,true,false,18.9,18.9000,,P3401,全球發售,医疗设备及用品,"209,979,000","139,900,000",true,20221230,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06929,2022,06929,6929.HK,development,matched,symbol+source_year+ipo,2022-12-23,10610053,201004233046,业聚医疗,true,true,false,8.8,8.8000,,P3401,全球發售,医疗设备及用品,"480,770,400","366,800,000",true,20221223,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06955,2022,06955,6955.HK,development,matched,symbol+source_year+ipo,2022-12-30,10554188,201004233223,博安生物─B,true,true,false,19.8,19.8000,,P3401,全球發售,生物技术,"211,757,040","152,800,000",true,20221230,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_06963,2022,06963,6963.HK,development,matched,symbol+source_year+ipo,2022-12-09,10100716,201004232203,阳光保险,true,true,false,5.83,5.8300,,P3401,全球發售,保险,"6,705,389,075","6,419,500,000",true,20221209,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_07801,2022,07801,7801.HK,development,matched,symbol+source_year+ipo,2022-09-16,10598381,201004226043,Interra Acq-Z,true,true,true,10,10.0000,2025-04-10,P3401,"發售100,100,000 A類股份及40,040,000份上市權證 (每五股A類股份獲發兩份上市權證)",其他金融,"1,001,000,000","1,001,000,000",true,20220916,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_07841,2022,07841,7841.HK,development,matched,symbol+source_year+ipo,2022-08-15,10596723,201004216163,汇德收购─Z,true,true,true,10,10.0000,2024-10-30,P3401,"發售100,050,000 A類股份及50,025,000份上市權證 (每兩股A類股份獲發一份上市權證)",其他金融,"1,000,500,000","1,000,500,000",false,,no_eod_coverage,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09638,2022,09638,9638.HK,development,matched,symbol+source_year+ipo,2022-03-31,10588064,201004212375,法拉帝,true,true,false,22.88,22.8800,,P3401,全球發售,商业用车及货车,"2,007,667,376","1,862,940,000",true,20220331,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09696,2022,09696,9696.HK,development,matched,symbol+source_year+ipo,2022-07-13,101938,201004214847,天齐锂业,true,true,false,82,82.0000,,P3401,全球發售,其他金属及矿物,"13,458,020,400","13,060,000,000",true,20220713,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09857,2022,09857,9857.HK,development,matched,symbol+source_year+ipo,2022-08-10,10596601,201004216043,柠萌影视,true,true,false,27.75,27.7500,,P3401,全球發售,影视娱乐,"420,115,575","322,500,000",true,20220810,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09863,2022,09863,9863.HK,development,matched,symbol+source_year+ipo,2022-09-29,10369285,201004226364,零跑汽车,true,true,false,48,48.0000,,P3401,全球發售,汽车,"6,279,316,800","6,057,400,000",true,20220929,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09877,2022,09877,9877.HK,development,matched,symbol+source_year+ipo,2022-10-10,10598764,201004226510,健世科技─B,true,true,false,27.8,27.8000,,P3401,全球發售,医疗设备及用品,"224,523,920","154,800,000",true,20221010,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09878,2022,09878,9878.HK,development,matched,symbol+source_year+ipo,2022-02-18,10428632,201004211243,汇通达网络,true,true,false,43,43.0000,,P3401,全球發售,线上零售商,"2,318,207,400","2,196,160,000",true,20220218,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09886,2022,09886,9886.HK,development,matched,symbol+source_year+ipo,2022-09-14,10598041,201004225703,叮当健康,true,true,false,12,12.0000,,P3401,全球發售,药品分销,"402,444,000","341,600,000",true,20220914,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09896,2022,09896,9896.HK,development,matched,symbol+source_year+ipo,2022-07-13,10505166,201004214846,名创优品,true,true,false,13.8,13.8000,,P3401,全球發售,多元化零售商,"573,889,560","482,100,000",true,20220713,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09955,2022,09955,9955.HK,development,matched,symbol+source_year+ipo,2022-07-06,10594005,201004214624,智云健康,true,true,false,30.5,30.5000,,P3401,全球發售,医疗设备及用品,"579,500,000","481,700,000",true,20220706,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2022_09985,2022,09985,9985.HK,development,matched,symbol+source_year+ipo,2022-12-15,10609343,201004232283,卫龙,true,true,false,10.56,10.5600,,P3401,全球發售,包装食品,"1,017,952,320","898,900,000",true,20221215,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_00666,2023,00666,0666.HK,development,matched,symbol+source_year+ipo,2023-12-18,10813900,201000001813,瑞浦兰钧能源,true,true,false,18.3,18.3000,,P3401,全球發售,能源储存装置,"2,124,084,660","2,013,080,000",true,20231218,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01111,2023,01111,1111.HK,development,matched,symbol+source_year+ipo,2023-11-10,10979902,201000002169,华视集团控股,true,true,false,1.04,1.0400,,P3401,全球發售,广告及宣传,"130,000,000","72,100,000",true,20231110,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01274,2023,01274,1274.HK,development,matched,symbol+source_year+ipo,2023-12-20,10584834,201004275765,知行汽车科技,true,true,false,29.65,29.6500,,P3401,全球發售,数码解决方案服务,"655,739,400","585,900,000",true,20231220,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01284,2023,01284,1284.HK,development,matched,symbol+source_year+ipo,2023-07-17,10815829,201004259424,新传企划,true,true,false,0.92,0.9200,,P3401,股份發售,广告及宣传,"138,000,000","101,000,000",true,20230718,eod_starts_after_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01405,2023,01405,1405.HK,development,matched,symbol+source_year+ipo,2023-03-28,10610055,201004233047,达势股份,true,true,false,46,46.0000,,P3401,全球發售,餐饮,"626,713,200","496,300,000",true,20230328,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01497,2023,01497,1497.HK,development,matched,symbol+source_year+ipo,2023-12-12,10531152,201004275024,燕之屋,true,true,false,9.7,9.7000,,P3401,全球發售,包装食品,"310,400,000","256,460,000",true,20231212,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01519,2023,01519,1519.HK,development,matched,symbol+source_year+ipo,2023-10-27,10909499,201004270483,极兔速递─W,true,true,false,12,12.0000,,P3401,全球發售,航空货运及物流,"3,918,604,800","3,527,900,000",true,20231027,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01541,2023,01541,1541.HK,development,matched,symbol+source_year+ipo,2023-09-05,10467111,201004265483,宜明昂科─B,true,true,false,18.6,18.6000,,P3401,全球發售,生物技术,"336,009,000","251,330,000",true,20230905,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_01973,2023,01973,1973.HK,development,matched,symbol+source_year+ipo,2023-10-06,10167474,201004268972,天图投资,true,true,false,6.5,6.5000,,P3401,全球發售,投资及资产管理,"1,126,177,000","1,008,500,000",true,20231006,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02105,2023,02105,2105.HK,development,matched,symbol+source_year+ipo,2023-06-29,10812124,201004258224,来凯医药─B,true,true,false,12.41,12.4100,,P3401,全球發售,生物技术,"790,864,480","708,200,000",true,20230629,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02149,2023,02149,2149.HK,development,matched,symbol+source_year+ipo,2023-12-28,10713229,201004277083,贝克微,true,true,false,27.47,27.4700,,P3401,全球發售,半导体,"412,050,000","350,970,000",true,20231228,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02268,2023,02268,2268.HK,development,matched,symbol+source_year+ipo,2023-11-17,10980661,201000002454,药明合联,true,true,false,20.6,20.6000,,P3401,全球發售,生物技术,"4,070,652,700","3,864,100,000",true,20231117,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02271,2023,02271,2271.HK,development,matched,symbol+source_year+ipo,2023-07-18,10610943,201004233768,众安智慧生活,true,true,false,1.18,1.1800,,P3401,全球發售,物业服务及管理,"162,148,520","104,000,000",true,20230718,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02405,2023,02405,2405.HK,development,matched,symbol+source_year+ipo,2023-03-31,10769406,201004243903,力盟科技,true,true,false,0.7,0.7000,,P3401,全球發售,广告及宣传,"140,000,000","96,800,000",true,20230331,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02409,2023,02409,2409.HK,development,matched,symbol+source_year+ipo,2023-03-29,10757410,201004242674,洲际船务,true,true,false,3.27,3.2700,,P3401,全球發售,航运及港口,"408,750,000","348,000,000",true,20230329,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02415,2023,02415,2415.HK,development,matched,symbol+source_year+ipo,2023-04-27,10802989,201004248043,梅斯健康,true,true,false,9.1,9.1000,,P3401,全球發售,医疗及医学美容服务,"607,779,900","538,200,000",true,20230427,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02416,2023,02416,2416.HK,development,matched,symbol+source_year+ipo,2023-05-25,10806063,201004252563,易点云,true,true,false,10.19,10.1900,,P3401,全球發售,互联网服务及基础设施,"179,063,775","97,000,000",true,20230525,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02419,2023,02419,2419.HK,development,matched,symbol+source_year+ipo,2023-12-06,10832091,201004274564,德康农牧,true,true,false,36.95,36.9500,,P3401,全球發售,禽畜肉类,"994,398,400","871,170,000",true,20231206,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02429,2023,02429,2429.HK,development,matched,symbol+source_year+ipo,2023-11-03,10368881,201004272003,北京友宝在线科技,true,true,false,10.35,10.3500,,P3401,全球發售,非酒精饮料,"233,666,775","154,900,000",true,20231103,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02433,2023,02433,2433.HK,development,matched,symbol+source_year+ipo,2023-03-30,10766123,201004243846,中天湖南集团,true,true,false,1.18,1.1800,,P3401,全球發售,楼宇建造,"141,600,000","84,100,000",true,20230330,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02439,2023,02439,2439.HK,development,matched,symbol+source_year+ipo,2023-03-31,10769410,201004243904,中宝新材,true,true,false,1.05,1.0500,,P3401,全球發售,印刷及包装,"262,500,000","154,000,000",true,20230331,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02442,2023,02442,2442.HK,development,matched,symbol+source_year+ipo,2023-05-09,10804162,201004249263,怡俊集团控股,true,true,false,1.28,1.2800,,P3401,股份發售,楼宇建造,"130,560,000","89,100,000",true,20230509,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02451,2023,02451,2451.HK,development,matched,symbol+source_year+ipo,2023-10-12,10874103,201004269103,绿源集团控股,true,true,false,7.37,7.3700,,P3401,全球發售,摩托车及其他,"786,135,790","706,400,000",true,20231012,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02453,2023,02453,2453.HK,development,matched,symbol+next_year+ipo,2024-01-09,10333955,201004284532,美中嘉和,true,true,false,14.28,14.2800,,P3401,全球發售,医疗及医学美容服务,"562,920,456","466,360,000",true,20240109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02473,2023,02473,2473.HK,development,matched,symbol+source_year+ipo,2023-11-09,10507841,201004272183,喜相逢集团,true,true,false,1.1,1.1000,,P3401,全球發售,汽车,"113,437,500","28,800,000",true,20231109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02477,2023,02477,2477.HK,development,matched,symbol+next_year+ipo,2024-01-12,101056534,201004284513,经纬天地,true,true,false,1,1.0000,,P3401,股份發售,卫星及无线通讯,"125,000,000","62,670,000",true,20240112,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02480,2023,02480,2480.HK,development,matched,symbol+source_year+ipo,2023-05-08,10489570,201004249264,绿竹生物─B,true,true,false,32.8,32.8000,,P3401,全球發售,生物技术,"340,660,800","241,600,000",true,20230508,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02481,2023,02481,2481.HK,development,matched,symbol+source_year+ipo,2023-07-10,10328299,201004258943,慧居科技,true,true,false,3.6,3.6000,,P3401,全球發售,非传统/可再生能源,"272,160,000","187,500,000",true,20230710,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02482,2023,02482,2482.HK,development,matched,symbol+source_year+ipo,2023-03-09,10475805,201004240663,维天运通,true,true,false,2.9,2.9000,,P3401,全球發售,公路运输,"125,311,900","63,100,000",true,20230309,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02483,2023,02483,2483.HK,development,matched,symbol+source_year+ipo,2023-12-05,10982191,201004274583,K CASH集团,true,true,false,1.8,1.8000,,P3401,全球發售,信贷,"225,000,000","182,500,000",true,20231205,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02486,2023,02486,2486.HK,development,matched,symbol+source_year+ipo,2023-05-11,10804715,201004249823,普乐师集团控股,true,true,false,10.6,10.6000,,P3401,全球發售,广告及宣传,"265,000,000","212,200,000",true,20230511,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02487,2023,02487,2487.HK,development,matched,symbol+source_year+ipo,2023-06-12,10491545,201004256183,科笛─B,true,true,false,21.85,21.8500,,P3401,全球發售,生物技术,"465,007,330","392,700,000",true,20230612,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02489,2023,02489,2489.HK,development,matched,symbol+source_year+ipo,2023-12-22,101051645,201004276645,集海资源,true,true,false,0.55,0.5500,,P3401,全球發售,黄金及贵金属,"275,000,000","217,000,000",true,20231222,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02490,2023,02490,2490.HK,development,matched,symbol+source_year+ipo,2023-09-25,10843949,201004268224,乐舱物流,true,true,false,5.13,5.1300,,P3401,全球發售,航运及港口,"157,624,380","95,100,000",true,20230925,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02496,2023,02496,2496.HK,development,matched,symbol+source_year+ipo,2023-09-25,10704376,201004268223,友芝友生物─B,true,true,false,16,16.0000,,P3401,全球發售,生物技术,"189,587,200","134,320,000",true,20230925,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02498,2023,02498,2498.HK,development,matched,symbol+next_year+ipo,2024-01-05,101055328,201004284483,速腾聚创,true,true,false,43,43.0000,,P3401,全球發售,数码解决方案服务,"1,059,412,500","948,690,000",true,20240105,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02499,2023,02499,2499.HK,development,matched,symbol+source_year+ipo,2023-11-10,10440235,201004272485,佛朗斯股份,true,true,false,14.28,14.2800,,P3401,全球發售,工业零件及器材,"173,302,080","116,300,000",true,20231110,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02501,2023,02501,2501.HK,development,matched,symbol+source_year+ipo,2023-10-11,10874104,201004269104,迈越科技,true,true,false,1.18,1.1800,,P3401,全球發售,数码解决方案服务,"147,500,000","90,900,000",true,20231011,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02502,2023,02502,2502.HK,development,matched,symbol+source_year+ipo,2023-12-20,10967245,201004275766,金源氢化,true,true,false,1.2,1.2000,,P3401,全球發售,特殊化工用品,"286,692,000","246,070,000",true,20231220,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02503,2023,02503,2503.HK,development,matched,symbol+next_year+ipo,2024-01-09,101056535,201004284514,中深建业,true,true,false,1,1.0000,,P3401,股份發售,楼宇建造,"128,700,000","84,950,000",true,20240109,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02511,2023,02511,2511.HK,development,matched,symbol+source_year+ipo,2023-12-22,101051641,201004276644,君圣泰医药─B,true,true,false,11.5,11.5000,,P3401,全球發售,药品,"278,231,000","194,100,000",true,20231222,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02516,2023,02516,2516.HK,development,matched,symbol+source_year+ipo,2023-12-22,101050057,201004275767,泛远国际,true,true,false,0.9,0.9000,,P3401,股份發售,航空货运及物流,"126,000,000","66,890,000",true,20231222,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02517,2023,02517,2517.HK,development,matched,symbol+source_year+ipo,2023-11-02,10504257,201004271423,锅圈,true,true,false,5.98,5.9800,,P3401,全球發售,包装食品,"462,615,192","408,000,000",true,20231102,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
ipo_2023_02520,2023,02520,2520.HK,development,matched,symbol+source_year+ipo,2023-11-22,10517664,201004273624,山西安装,true,true,false,2.18,2.1800,,P3401,全球發售,重型基建,"814,199,480","738,500,000",true,20231122,eod_starts_on_listed_date,HK_Official_Merged_565_First_with_IPO.xlsx,2cc214e1f027f44de582eddb02b13dfc2f43f57cc8c530250431ad36ed222e25,
